player_name,season,phase,runs,balls,fours,sixes,dismissals,runs_conceded,balls_bowled,wickets
SV Samson,2017,Middle,26,28,0,1,0,0,0,0
SV Samson,2017,Death,41,16,2,4,1,0,0,0
RA Tripathi,2017,Overall,10,6,2,0,1,0,0,0
RA Tripathi,2017,Powerplay,10,6,2,0,1,0,0,0
RA Tripathi,2017,Middle,0,0,0,0,0,0,0,0
RA Tripathi,2017,Death,0,0,0,0,0,0,0,0
F du Plessis,2017,Overall,8,7,1,0,1,0,0,0
F du Plessis,2017,Powerplay,7,4,1,0,0,0,0,0
F du Plessis,2017,Middle,1,3,0,0,1,0,0,0
F du Plessis,2017,Death,0,0,0,0,0,0,0,0
AP Tare,2017,Overall,0,6,0,0,1,0,0,0
AP Tare,2017,Powerplay,0,6,0,0,1,0,0,0
AP Tare,2017,Middle,0,0,0,0,0,0,0,0
AP Tare,2017,Death,0,0,0,0,0,0,0,0
RR Pant,2017,Overall,31,22,1,2,1,0,0,0
RR Pant,2017,Powerplay,0,0,0,0,0,0,0,0
RR Pant,2017,Middle,31,21,1,2,0,0,0,0
RR Pant,2017,Death,0,1,0,0,1,0,0,0
Imran Tahir,2017,Overall,0,2,0,0,0,25,25,1
Imran Tahir,2017,Powerplay,0,0,0,0,0,0,0,0
Imran Tahir,2017,Middle,0,0,0,0,0,13,18,1
Imran Tahir,2017,Death,0,2,0,0,0,12,7,0
CH Morris,2017,Overall,38,9,4,3,0,19,13,1
CH Morris,2017,Powerplay,0,0,0,0,0,19,13,1
CH Morris,2017,Middle,0,0,0,0,0,0,0,0
CH Morris,2017,Death,38,9,4,3,0,0,0,0
A Mishra,2017,Overall,0,0,0,0,0,11,18,3
A Mishra,2017,Powerplay,0,0,0,0,0,0,0,0
A Mishra,2017,Middle,0,0,0,0,0,9,12,2
A Mishra,2017,Death,0,0,0,0,0,2,6,1
AB Dinda,2017,Overall,7,8,1,0,1,37,20,0
AB Dinda,2017,Powerplay,0,0,0,0,0,18,14,0
AB Dinda,2017,Middle,5,5,1,0,0,0,0,0
AB Dinda,2017,Death,2,3,0,0,1,19,6,0
BA Stokes,2017,Overall,2,5,0,0,1,41,24,0
BA Stokes,2017,Powerplay,0,0,0,0,0,8,6,0
BA Stokes,2017,Middle,2,5,0,0,1,4,6,0
BA Stokes,2017,Death,0,0,0,0,0,29,12,0
AM Rahane,2017,Overall,10,10,0,0,1,0,0,0
AM Rahane,2017,Powerplay,10,10,0,0,1,0,0,0
AM Rahane,2017,Middle,0,0,0,0,0,0,0,0
AM Rahane,2017,Death,0,0,0,0,0,0,0,0
MA Agarwal,2017,Overall,20,19,2,0,1,0,0,0
MA Agarwal,2017,Powerplay,20,19,2,0,1,0,0,0
MA Agarwal,2017,Middle,0,0,0,0,0,0,0,0
MA Agarwal,2017,Death,0,0,0,0,0,0,0,0
S Nadeem,2017,Overall,0,0,0,0,0,23,25,1
S Nadeem,2017,Powerplay,0,0,0,0,0,10,7,0
S Nadeem,2017,Middle,0,0,0,0,0,13,18,1
S Nadeem,2017,Death,0,0,0,0,0,0,0,0
Z Khan,2017,Overall,0,0,0,0,0,20,19,3
Z Khan,2017,Powerplay,0,0,0,0,0,14,12,2
Z Khan,2017,Middle,0,0,0,0,0,6,7,1
Z Khan,2017,Death,0,0,0,0,0,0,0,0
A Zampa,2017,Overall,5,7,1,0,1,45,24,1
A Zampa,2017,Powerplay,0,0,0,0,0,0,0,0
A Zampa,2017,Middle,5,5,1,0,0,23,18,0
A Zampa,2017,Death,0,2,0,0,1,22,6,1
R Bhatia,2017,Overall,16,17,0,1,1,21,12,0
R Bhatia,2017,Powerplay,0,0,0,0,0,0,0,0
R Bhatia,2017,Middle,16,17,0,1,1,21,12,0
R Bhatia,2017,Death,0,0,0,0,0,0,0,0
PJ Cummins,2017,Overall,0,0,0,0,0,25,20,2
PJ Cummins,2017,Powerplay,0,0,0,0,0,7,7,0
PJ Cummins,2017,Middle,0,0,0,0,0,18,12,1
PJ Cummins,2017,Death,0,0,0,0,0,0,1,1
KK Nair,2017,Overall,0,0,0,0,0,0,0,0
KK Nair,2017,Powerplay,0,0,0,0,0,0,0,0
KK Nair,2017,Middle,0,0,0,0,0,0,0,0
KK Nair,2017,Death,0,0,0,0,0,0,0,0
BCJ Cutting,2017,Overall,20,11,4,0,1,18,12,0
BCJ Cutting,2017,Powerplay,0,0,0,0,0,0,0,0
BCJ Cutting,2017,Middle,4,1,1,0,0,3,6,0
BCJ Cutting,2017,Death,16,10,3,0,1,15,6,0
Rashid Khan,2017,Overall,2,4,0,0,1,20,24,1
Rashid Khan,2017,Powerplay,0,0,0,0,0,3,6,1
Rashid Khan,2017,Middle,0,0,0,0,0,17,18,0
Rashid Khan,2017,Death,2,4,0,0,1,0,0,0
Yuvraj Singh,2017,Overall,5,8,1,0,1,0,0,0
Yuvraj Singh,2017,Powerplay,0,0,0,0,0,0,0,0
Yuvraj Singh,2017,Middle,1,4,0,0,0,0,0,0
Yuvraj Singh,2017,Death,4,4,1,0,1,0,0,0
KA Pollard,2017,Overall,11,11,0,1,1,0,0,0
KA Pollard,2017,Powerplay,0,0,0,0,0,0,0,0
KA Pollard,2017,Middle,11,11,0,1,1,0,0,0
KA Pollard,2017,Death,0,0,0,0,0,0,0,0
JJ Bumrah,2017,Overall,0,0,0,0,0,24,24,3
JJ Bumrah,2017,Powerplay,0,0,0,0,0,12,12,0
JJ Bumrah,2017,Middle,0,0,0,0,0,0,0,0
JJ Bumrah,2017,Death,0,0,0,0,0,12,12,3
DA Warner,2017,Overall,49,34,7,2,1,0,0,0
DA Warner,2017,Powerplay,26,21,5,0,0,0,0,0
DA Warner,2017,Middle,23,13,2,2,1,0,0,0
DA Warner,2017,Death,0,0,0,0,0,0,0,0
JC Buttler,2017,Overall,14,11,3,0,1,0,0,0
JC Buttler,2017,Powerplay,14,11,3,0,1,0,0,0
JC Buttler,2017,Middle,0,0,0,0,0,0,0,0
JC Buttler,2017,Death,0,0,0,0,0,0,0,0
A Nehra,2017,Overall,0,0,0,0,0,46,24,1
A Nehra,2017,Powerplay,0,0,0,0,0,26,12,1
A Nehra,2017,Middle,0,0,0,0,0,7,6,0
A Nehra,2017,Death,0,0,0,0,0,13,6,0
N Rana,2017,Overall,45,37,3,2,1,0,0,0
N Rana,2017,Powerplay,8,4,0,1,0,0,0,0
N Rana,2017,Middle,31,29,2,1,0,0,0,0
N Rana,2017,Death,6,4,1,0,1,0,0,0
B Kumar,2017,Overall,4,3,0,0,0,23,24,3
B Kumar,2017,Powerplay,0,0,0,0,0,13,12,0
B Kumar,2017,Middle,0,0,0,0,0,4,6,1
B Kumar,2017,Death,4,3,0,0,0,6,6,2
Harbhajan Singh,2017,Overall,3,3,0,0,0,24,24,2
Harbhajan Singh,2017,Powerplay,0,0,0,0,0,10,12,0
Harbhajan Singh,2017,Middle,0,0,0,0,0,14,12,2
Harbhajan Singh,2017,Death,3,3,0,0,0,0,0,0
S Dhawan,2017,Overall,48,44,5,1,1,0,0,0
S Dhawan,2017,Powerplay,7,15,0,0,0,0,0,0
S Dhawan,2017,Middle,41,29,5,1,1,0,0,0
S Dhawan,2017,Death,0,0,0,0,0,0,0,0
V Shankar,2017,Overall,1,2,0,0,1,0,0,0
V Shankar,2017,Powerplay,0,0,0,0,0,0,0,0
V Shankar,2017,Middle,0,0,0,0,0,0,0,0
V Shankar,2017,Death,1,2,0,0,1,0,0,0
PA Patel,2017,Overall,39,24,7,0,1,0,0,0
PA Patel,2017,Powerplay,34,17,7,0,0,0,0,0
PA Patel,2017,Middle,5,7,0,0,1,0,0,0
PA Patel,2017,Death,0,0,0,0,0,0,0,0
RG Sharma,2017,Overall,4,4,0,0,1,0,0,0
RG Sharma,2017,Powerplay,4,4,0,0,1,0,0,0
RG Sharma,2017,Middle,0,0,0,0,0,0,0,0
RG Sharma,2017,Death,0,0,0,0,0,0,0,0
Mustafizur Rahman,2017,Overall,0,0,0,0,0,34,17,0
Mustafizur Rahman,2017,Powerplay,0,0,0,0,0,19,6,0
Mustafizur Rahman,2017,Middle,0,0,0,0,0,11,7,0
Mustafizur Rahman,2017,Death,0,0,0,0,0,4,4,0
SL Malinga,2017,Overall,0,0,0,0,0,32,25,1
SL Malinga,2017,Powerplay,0,0,0,0,0,12,12,0
SL Malinga,2017,Middle,0,0,0,0,0,0,0,0
SL Malinga,2017,Death,0,0,0,0,0,20,13,1
NV Ojha,2017,Overall,9,10,0,0,1,0,0,0
NV Ojha,2017,Powerplay,0,0,0,0,0,0,0,0
NV Ojha,2017,Middle,0,0,0,0,0,0,0,0
NV Ojha,2017,Death,9,10,0,0,1,0,0,0
KH Pandya,2017,Overall,37,20,3,3,1,12,8,0
KH Pandya,2017,Powerplay,0,0,0,0,0,0,0,0
KH Pandya,2017,Middle,10,8,0,1,0,12,8,0
KH Pandya,2017,Death,27,12,3,2,1,0,0,0
MJ McClenaghan,2017,Overall,0,0,0,0,0,42,24,1
MJ McClenaghan,2017,Powerplay,0,0,0,0,0,0,0,0
MJ McClenaghan,2017,Middle,0,0,0,0,0,42,24,1
MJ McClenaghan,2017,Death,0,0,0,0,0,0,0,0
HH Pandya,2017,Overall,2,3,0,0,0,24,21,1
HH Pandya,2017,Powerplay,0,0,0,0,0,0,0,0
HH Pandya,2017,Middle,0,0,0,0,0,16,13,0
HH Pandya,2017,Death,2,3,0,0,0,8,8,1
DJ Hooda,2017,Overall,9,10,1,0,1,18,12,1
DJ Hooda,2017,Powerplay,0,0,0,0,0,0,0,0
DJ Hooda,2017,Middle,9,10,1,0,1,18,12,1
DJ Hooda,2017,Death,0,0,0,0,0,0,0,0
RV Uthappa,2017,Overall,26,16,3,1,1,0,0,0
RV Uthappa,2017,Powerplay,0,2,0,0,0,0,0,0
RV Uthappa,2017,Middle,26,14,3,1,1,0,0,0
RV Uthappa,2017,Death,0,0,0,0,0,0,0,0
DA Miller,2017,Overall,28,20,2,2,1,0,0,0
DA Miller,2017,Powerplay,0,0,0,0,0,0,0,0
DA Miller,2017,Middle,14,10,1,1,0,0,0,0
DA Miller,2017,Death,14,10,1,1,1,0,0,0
GJ Maxwell,2017,Overall,25,14,3,1,1,18,6,0
GJ Maxwell,2017,Powerplay,0,0,0,0,0,18,6,0
GJ Maxwell,2017,Middle,25,14,3,1,1,0,0,0
GJ Maxwell,2017,Death,0,0,0,0,0,0,0,0
M Vohra,2017,Overall,28,23,4,1,1,0,0,0
M Vohra,2017,Powerplay,28,23,4,1,1,0,0,0
M Vohra,2017,Middle,0,0,0,0,0,0,0,0
M Vohra,2017,Death,0,0,0,0,0,0,0,0
VR Aaron,2017,Overall,4,6,0,0,1,23,14,1
VR Aaron,2017,Powerplay,0,0,0,0,0,16,6,1
VR Aaron,2017,Middle,0,0,0,0,0,7,8,0
VR Aaron,2017,Death,4,6,0,0,1,0,0,0
UT Yadav,2017,Overall,0,0,0,0,0,33,27,4
UT Yadav,2017,Powerplay,0,0,0,0,0,11,8,0
UT Yadav,2017,Middle,0,0,0,0,0,11,13,1
UT Yadav,2017,Death,0,0,0,0,0,11,6,3
SP Narine,2017,Overall,37,19,4,3,1,19,27,1
SP Narine,2017,Powerplay,37,19,4,3,1,8,8,0
SP Narine,2017,Middle,0,0,0,0,0,7,12,1
SP Narine,2017,Death,0,0,0,0,0,4,7,0
WP Saha,2017,Overall,25,17,2,2,1,0,0,0
WP Saha,2017,Powerplay,0,0,0,0,0,0,0,0
WP Saha,2017,Middle,19,10,1,2,0,0,0,0
WP Saha,2017,Death,6,7,1,0,1,0,0,0
CR Woakes,2017,Overall,0,0,0,0,0,30,20,2
CR Woakes,2017,Powerplay,0,0,0,0,0,15,7,0
CR Woakes,2017,Middle,0,0,0,0,0,11,6,0
CR Woakes,2017,Death,0,0,0,0,0,4,7,2
MM Sharma,2017,Overall,10,8,2,0,1,30,18,0
MM Sharma,2017,Powerplay,0,0,0,0,0,0,0,0
MM Sharma,2017,Middle,0,0,0,0,0,30,18,0
MM Sharma,2017,Death,10,8,2,0,1,0,0,0
MK Pandey,2017,Overall,25,17,2,1,0,0,0,0
MK Pandey,2017,Powerplay,0,0,0,0,0,0,0,0
MK Pandey,2017,Middle,18,14,2,0,0,0,0,0
MK Pandey,2017,Death,7,3,0,1,0,0,0,0
MP Stoinis,2017,Overall,9,13,1,0,1,15,9,0
MP Stoinis,2017,Powerplay,4,5,1,0,0,0,0,0
MP Stoinis,2017,Middle,5,8,0,0,1,8,6,0
MP Stoinis,2017,Death,0,0,0,0,0,7,3,0
Sandeep Sharma,2017,Overall,0,0,0,0,0,28,19,0
Sandeep Sharma,2017,Powerplay,0,0,0,0,0,21,13,0
Sandeep Sharma,2017,Middle,0,0,0,0,0,0,0,0
Sandeep Sharma,2017,Death,0,0,0,0,0,7,6,0
YK Pathan,2017,Overall,0,0,0,0,0,0,0,0
YK Pathan,2017,Powerplay,0,0,0,0,0,0,0,0
YK Pathan,2017,Middle,0,0,0,0,0,0,0,0
YK Pathan,2017,Death,0,0,0,0,0,0,0,0
AR Patel,2017,Overall,0,1,0,0,1,36,24,1
AR Patel,2017,Powerplay,0,0,0,0,0,0,0,0
AR Patel,2017,Middle,0,0,0,0,0,36,24,1
AR Patel,2017,Death,0,1,0,0,1,0,0,0
G Gambhir,2017,Overall,72,52,11,0,0,0,0,0
G Gambhir,2017,Powerplay,31,18,7,0,0,0,0,0
G Gambhir,2017,Middle,34,28,3,0,0,0,0,0
G Gambhir,2017,Death,7,6,1,0,0,0,0,0
SA Yadav,2017,Overall,0,0,0,0,0,0,0,0
SA Yadav,2017,Powerplay,0,0,0,0,0,0,0,0
SA Yadav,2017,Middle,0,0,0,0,0,0,0,0
SA Yadav,2017,Death,0,0,0,0,0,0,0,0
PP Chawla,2017,Overall,0,0,0,0,0,36,18,1
PP Chawla,2017,Powerplay,0,0,0,0,0,4,6,1
PP Chawla,2017,Middle,0,0,0,0,0,32,12,0
PP Chawla,2017,Death,0,0,0,0,0,0,0,0
C de Grandhomme,2017,Overall,0,0,0,0,0,16,14,1
C de Grandhomme,2017,Powerplay,0,0,0,0,0,0,0,0
C de Grandhomme,2017,Middle,0,0,0,0,0,16,14,1
C de Grandhomme,2017,Death,0,0,0,0,0,0,0,0
TA Boult,2017,Overall,0,0,0,0,0,36,24,0
TA Boult,2017,Powerplay,0,0,0,0,0,19,12,0
TA Boult,2017,Middle,0,0,0,0,0,0,0,0
TA Boult,2017,Death,0,0,0,0,0,17,12,0
HM Amla,2017,Overall,25,28,4,0,1,0,0,0
HM Amla,2017,Powerplay,15,13,3,0,0,0,0,0
HM Amla,2017,Middle,10,15,1,0,1,0,0,0
HM Amla,2017,Death,0,0,0,0,0,0,0,0
I Sharma,2017,Overall,0,0,0,0,0,21,14,0
I Sharma,2017,Powerplay,0,0,0,0,0,21,14,0
I Sharma,2017,Middle,0,0,0,0,0,0,0,0
I Sharma,2017,Death,0,0,0,0,0,0,0,0
Mandeep Singh,2017,Overall,0,1,0,0,1,0,0,0
Mandeep Singh,2017,Powerplay,0,0,0,0,0,0,0,0
Mandeep Singh,2017,Middle,0,0,0,0,0,0,0,0
Mandeep Singh,2017,Death,0,1,0,0,1,0,0,0
KA Pollard,2017,Overall,70,49,3,5,1,0,0,0
KA Pollard,2017,Powerplay,5,12,0,0,0,0,0,0
KA Pollard,2017,Middle,41,26,3,2,0,0,0,0
KA Pollard,2017,Death,24,11,0,3,1,0,0,0
YS Chahal,2017,Overall,0,0,0,0,0,34,18,1
YS Chahal,2017,Powerplay,0,0,0,0,0,0,0,0
YS Chahal,2017,Middle,0,0,0,0,0,21,12,0
YS Chahal,2017,Death,0,0,0,0,0,13,6,1
JJ Bumrah,2017,Overall,0,0,0,0,0,40,25,0
JJ Bumrah,2017,Powerplay,0,0,0,0,0,0,0,0
JJ Bumrah,2017,Middle,0,0,0,0,0,22,12,0
JJ Bumrah,2017,Death,0,0,0,0,0,18,13,0
JC Buttler,2017,Overall,2,5,0,0,1,0,0,0
JC Buttler,2017,Powerplay,2,5,0,0,1,0,0,0
JC Buttler,2017,Middle,0,0,0,0,0,0,0,0
JC Buttler,2017,Death,0,0,0,0,0,0,0,0
S Aravind,2017,Overall,0,0,0,0,0,21,25,0
S Aravind,2017,Powerplay,0,0,0,0,0,2,6,0
S Aravind,2017,Middle,0,0,0,0,0,9,13,0
S Aravind,2017,Death,0,0,0,0,0,10,6,0
N Rana,2017,Overall,11,16,1,0,1,0,0,0
N Rana,2017,Powerplay,8,8,1,0,0,0,0,0
N Rana,2017,Middle,3,8,0,0,1,0,0,0
N Rana,2017,Death,0,0,0,0,0,0,0,0
STR Binny,2017,Overall,6,4,0,0,0,14,13,1
STR Binny,2017,Powerplay,0,0,0,0,0,3,6,1
STR Binny,2017,Middle,0,0,0,0,0,11,7,0
STR Binny,2017,Death,6,4,0,0,0,0,0,0
Harbhajan Singh,2017,Overall,0,0,0,0,0,25,24,0
Harbhajan Singh,2017,Powerplay,0,0,0,0,0,7,12,0
Harbhajan Singh,2017,Middle,0,0,0,0,0,18,12,0
Harbhajan Singh,2017,Death,0,0,0,0,0,0,0,0
P Negi,2017,Overall,13,13,0,0,0,29,14,0
P Negi,2017,Powerplay,0,0,0,0,0,0,0,0
P Negi,2017,Middle,0,0,0,0,0,10,6,0
P Negi,2017,Death,13,13,0,0,0,19,8,0
PA Patel,2017,Overall,3,9,0,0,1,0,0,0
PA Patel,2017,Powerplay,3,9,0,0,1,0,0,0
PA Patel,2017,Middle,0,0,0,0,0,0,0,0
PA Patel,2017,Death,0,0,0,0,0,0,0,0
RG Sharma,2017,Overall,0,2,0,0,1,0,0,0
RG Sharma,2017,Powerplay,0,2,0,0,1,0,0,0
RG Sharma,2017,Middle,0,0,0,0,0,0,0,0
RG Sharma,2017,Death,0,0,0,0,0,0,0,0
CH Gayle,2017,Overall,22,28,2,1,1,0,0,0
CH Gayle,2017,Powerplay,13,19,2,0,0,0,0,0
CH Gayle,2017,Middle,9,9,0,1,1,0,0,0
CH Gayle,2017,Death,0,0,0,0,0,0,0,0
V Kohli,2017,Overall,62,48,5,2,1,0,0,0
V Kohli,2017,Powerplay,26,19,2,1,0,0,0,0
V Kohli,2017,Middle,36,26,3,1,0,0,0,0
V Kohli,2017,Death,0,3,0,0,1,0,0,0
AB de Villiers,2017,Overall,19,22,0,1,1,0,0,0
AB de Villiers,2017,Powerplay,0,0,0,0,0,0,0,0
AB de Villiers,2017,Middle,18,19,0,1,0,0,0,0
AB de Villiers,2017,Death,1,3,0,0,1,0,0,0
TS Mills,2017,Overall,0,0,0,0,0,37,24,0
TS Mills,2017,Powerplay,0,0,0,0,0,8,6,0
TS Mills,2017,Middle,0,0,0,0,0,17,12,0
TS Mills,2017,Death,0,0,0,0,0,12,6,0
S Badree,2017,Overall,0,0,0,0,0,10,25,4
S Badree,2017,Powerplay,0,0,0,0,0,8,19,3
S Badree,2017,Middle,0,0,0,0,0,2,6,1
S Badree,2017,Death,0,0,0,0,0,0,0,0
KM Jadhav,2017,Overall,9,8,0,0,1,0,0,0
KM Jadhav,2017,Powerplay,0,0,0,0,0,0,0,0
KM Jadhav,2017,Middle,0,0,0,0,0,0,0,0
KM Jadhav,2017,Death,9,8,0,0,1,0,0,0
KH Pandya,2017,Overall,37,32,3,1,0,25,24,1
KH Pandya,2017,Powerplay,0,0,0,0,0,0,0,0
KH Pandya,2017,Middle,23,22,1,1,0,20,18,0
KH Pandya,2017,Death,14,10,2,0,0,5,6,1
MJ McClenaghan,2017,Overall,0,1,0,0,1,20,25,2
MJ McClenaghan,2017,Powerplay,0,1,0,0,1,11,12,0
MJ McClenaghan,2017,Middle,0,0,0,0,0,0,0,0
MJ McClenaghan,2017,Death,0,0,0,0,0,9,13,2
TG Southee,2017,Overall,0,0,0,0,0,23,14,0
TG Southee,2017,Powerplay,0,0,0,0,0,23,14,0
TG Southee,2017,Middle,0,0,0,0,0,0,0,0
TG Southee,2017,Death,0,0,0,0,0,0,0,0
HH Pandya,2017,Overall,9,5,0,1,0,9,12,1
HH Pandya,2017,Powerplay,0,0,0,0,0,0,0,0
HH Pandya,2017,Middle,0,0,0,0,0,9,12,1
HH Pandya,2017,Death,9,5,0,1,0,0,0,0
BB McCullum,2017,Overall,49,33,5,3,1,0,0,0
BB McCullum,2017,Powerplay,29,17,3,2,0,0,0,0
BB McCullum,2017,Middle,20,16,2,1,1,0,0,0
BB McCullum,2017,Death,0,0,0,0,0,0,0,0
SB Jakati,2017,Overall,0,0,0,0,0,22,12,0
SB Jakati,2017,Powerplay,0,0,0,0,0,12,6,0
SB Jakati,2017,Middle,0,0,0,0,0,10,6,0
SB Jakati,2017,Death,0,0,0,0,0,0,0,0
Ishan Kishan,2017,Overall,0,0,0,0,0,0,0,0
Ishan Kishan,2017,Powerplay,0,0,0,0,0,0,0,0
Ishan Kishan,2017,Middle,0,0,0,0,0,0,0,0
Ishan Kishan,2017,Death,0,0,0,0,0,0,0,0
MS Dhoni,2017,Overall,5,8,0,0,1,0,0,0
MS Dhoni,2017,Powerplay,0,0,0,0,0,0,0,0
MS Dhoni,2017,Middle,5,8,0,0,1,0,0,0
MS Dhoni,2017,Death,0,0,0,0,0,0,0,0
RA Tripathi,2017,Overall,33,17,3,2,1,0,0,0
RA Tripathi,2017,Powerplay,33,17,3,2,1,0,0,0
RA Tripathi,2017,Middle,0,0,0,0,0,0,0,0
RA Tripathi,2017,Death,0,0,0,0,0,0,0,0
RD Chahar,2017,Overall,3,2,0,0,0,26,18,1
RD Chahar,2017,Powerplay,0,0,0,0,0,0,0,0
RD Chahar,2017,Middle,0,0,0,0,0,26,18,1
RD Chahar,2017,Death,3,2,0,0,0,0,0,0
P Kumar,2017,Overall,0,0,0,0,0,51,27,1
P Kumar,2017,Powerplay,0,0,0,0,0,39,20,1
P Kumar,2017,Middle,0,0,0,0,0,0,0,0
P Kumar,2017,Death,0,0,0,0,0,12,7,0
MK Tiwary,2017,Overall,31,28,2,1,1,0,0,0
MK Tiwary,2017,Powerplay,0,0,0,0,0,0,0,0
MK Tiwary,2017,Middle,12,13,1,0,0,0,0,0
MK Tiwary,2017,Death,19,15,1,1,1,0,0,0
SPD Smith,2017,Overall,43,30,6,1,1,0,0,0
SPD Smith,2017,Powerplay,29,17,5,1,0,0,0,0
SPD Smith,2017,Middle,14,13,1,0,1,0,0,0
SPD Smith,2017,Death,0,0,0,0,0,0,0,0
Imran Tahir,2017,Overall,0,0,0,0,0,53,24,1
Imran Tahir,2017,Powerplay,0,0,0,0,0,15,6,0
Imran Tahir,2017,Middle,0,0,0,0,0,25,12,1
Imran Tahir,2017,Death,0,0,0,0,0,13,6,0
Ankit Sharma,2017,Overall,25,16,2,1,1,16,6,0
Ankit Sharma,2017,Powerplay,0,0,0,0,0,16,6,0
Ankit Sharma,2017,Middle,5,3,1,0,0,0,0,0
Ankit Sharma,2017,Death,20,13,1,1,1,0,0,0
KD Karthik,2017,Overall,3,5,0,0,1,0,0,0
KD Karthik,2017,Powerplay,0,0,0,0,0,0,0,0
KD Karthik,2017,Middle,3,5,0,0,1,0,0,0
KD Karthik,2017,Death,0,0,0,0,0,0,0,0
AJ Finch,2017,Overall,33,20,3,2,0,0,0,0
AJ Finch,2017,Powerplay,0,0,0,0,0,0,0,0
AJ Finch,2017,Middle,7,8,1,0,0,0,0,0
AJ Finch,2017,Death,26,12,2,2,0,0,0,0
SK Raina,2017,Overall,35,23,4,1,0,9,6,0
SK Raina,2017,Powerplay,0,0,0,0,0,0,0,0
SK Raina,2017,Middle,23,16,2,1,0,9,6,0
SK Raina,2017,Death,12,7,2,0,0,0,0,0
BA Stokes,2017,Overall,25,18,2,1,1,18,19,0
BA Stokes,2017,Powerplay,0,1,0,0,0,2,6,0
BA Stokes,2017,Middle,25,17,2,1,1,16,13,0
BA Stokes,2017,Death,0,0,0,0,0,0,0,0
AM Rahane,2017,Overall,0,3,0,0,1,0,0,0
AM Rahane,2017,Powerplay,0,3,0,0,1,0,0,0
AM Rahane,2017,Middle,0,0,0,0,0,0,0,0
AM Rahane,2017,Death,0,0,0,0,0,0,0,0
LH Ferguson,2017,Overall,1,1,0,0,0,45,26,0
LH Ferguson,2017,Powerplay,0,0,0,0,0,22,13,0
LH Ferguson,2017,Middle,0,0,0,0,0,2,6,0
LH Ferguson,2017,Death,1,1,0,0,0,21,7,0
SN Thakur,2017,Overall,0,1,0,0,1,14,19,1
SN Thakur,2017,Powerplay,0,0,0,0,0,6,6,0
SN Thakur,2017,Middle,0,0,0,0,0,3,7,1
SN Thakur,2017,Death,0,1,0,0,1,5,6,0
Basil Thampi,2017,Overall,0,0,0,0,0,21,18,0
Basil Thampi,2017,Powerplay,0,0,0,0,0,9,6,0
Basil Thampi,2017,Middle,0,0,0,0,0,3,6,0
Basil Thampi,2017,Death,0,0,0,0,0,9,6,0
DR Smith,2017,Overall,47,31,8,1,1,10,12,1
DR Smith,2017,Powerplay,31,20,5,1,0,0,0,0
DR Smith,2017,Middle,16,11,3,0,1,10,12,1
DR Smith,2017,Death,0,0,0,0,0,0,0,0
AJ Tye,2017,Overall,0,0,0,0,0,18,25,5
AJ Tye,2017,Powerplay,0,0,0,0,0,4,6,1
AJ Tye,2017,Middle,0,0,0,0,0,4,6,1
AJ Tye,2017,Death,0,0,0,0,0,10,13,3
RA Jadeja,2017,Overall,0,0,0,0,0,40,24,1
RA Jadeja,2017,Powerplay,0,0,0,0,0,0,0,0
RA Jadeja,2017,Middle,0,0,0,0,0,26,18,1
RA Jadeja,2017,Death,0,0,0,0,0,14,6,0
BCJ Cutting,2017,Overall,15,10,1,1,1,41,25,1
BCJ Cutting,2017,Powerplay,0,0,0,0,0,13,7,0
BCJ Cutting,2017,Middle,6,4,1,0,0,14,12,1
BCJ Cutting,2017,Death,9,6,0,1,1,14,6,0
RV Uthappa,2017,Overall,68,40,5,4,1,0,0,0
RV Uthappa,2017,Powerplay,16,9,1,1,0,0,0,0
RV Uthappa,2017,Middle,52,31,4,3,1,0,0,0
RV Uthappa,2017,Death,0,0,0,0,0,0,0,0
Rashid Khan,2017,Overall,0,0,0,0,0,29,24,1
Rashid Khan,2017,Powerplay,0,0,0,0,0,7,6,1
Rashid Khan,2017,Middle,0,0,0,0,0,22,18,0
Rashid Khan,2017,Death,0,0,0,0,0,0,0,0
UT Yadav,2017,Overall,0,0,0,0,0,29,19,0
UT Yadav,2017,Powerplay,0,0,0,0,0,14,13,0
UT Yadav,2017,Middle,0,0,0,0,0,15,6,0
UT Yadav,2017,Death,0,0,0,0,0,0,0,0
Yuvraj Singh,2017,Overall,26,18,2,2,1,0,0,0
Yuvraj Singh,2017,Powerplay,0,0,0,0,0,0,0,0
Yuvraj Singh,2017,Middle,26,18,2,2,1,0,0,0
Yuvraj Singh,2017,Death,0,0,0,0,0,0,0,0
SP Narine,2017,Overall,6,9,1,0,1,18,24,1
SP Narine,2017,Powerplay,6,9,1,0,1,7,6,0
SP Narine,2017,Middle,0,0,0,0,0,8,12,1
SP Narine,2017,Death,0,0,0,0,0,3,6,0
DA Warner,2017,Overall,26,31,4,0,1,0,0,0
DA Warner,2017,Powerplay,20,16,4,0,0,0,0,0
DA Warner,2017,Middle,6,15,0,0,1,0,0,0
DA Warner,2017,Death,0,0,0,0,0,0,0,0
A Nehra,2017,Overall,0,0,0,0,0,35,27,1
A Nehra,2017,Powerplay,0,0,0,0,0,12,13,0
A Nehra,2017,Middle,0,0,0,0,0,14,6,0
A Nehra,2017,Death,0,0,0,0,0,9,8,1
B Kumar,2017,Overall,0,0,0,0,0,21,24,3
B Kumar,2017,Powerplay,0,0,0,0,0,8,12,1
B Kumar,2017,Middle,0,0,0,0,0,0,0,0
B Kumar,2017,Death,0,0,0,0,0,13,12,2
